game_id,season,quarter,time,minute,second,play,pos_team,away_score,home_score
m0a5r2dtoddj,2026,2,1:10,1,10,Natasha Cloud shooting foul (Rhyne Howard draws the foul),Phantom,47,40
m0a5r2dtoddj,2026,2,1:10,1,10,Rhyne Howard makes one point free throw,Vinyl,47,41
m0a5r2dtoddj,2026,2,1:03,1,3,Kelsey Plum misses three point jump shot,Phantom,47,41
m0a5r2dtoddj,2026,2,1:01,1,1,Brittney Griner defensive rebound,Vinyl,47,41
m0a5r2dtoddj,2026,2,0:46,0,46,Aliyah Boston shooting foul (Brittney Griner draws the foul),Phantom,47,41
m0a5r2dtoddj,2026,2,0:46,0,46,Brittney Griner makes two point free throw,Vinyl,47,43
m0a5r2dtoddj,2026,2,0:32,0,32,Aliyah Boston misses two point jump shot,Phantom,47,43
m0a5r2dtoddj,2026,2,0:30,0,30,Rhyne Howard defensive rebound,Vinyl,47,43
m0a5r2dtoddj,2026,2,0:25,0,25,Rhyne Howard makes three point pullup jump shot,Vinyl,47,46
m0a5r2dtoddj,2026,2,0:10,0,10,Aliyah Boston misses three point jump shot,Phantom,47,46
m0a5r2dtoddj,2026,2,0:08,0,8,Brittney Griner defensive rebound,Vinyl,47,46
m0a5r2dtoddj,2026,2,0:01,0,1,Rhyne Howard misses three point jump shot,Vinyl,47,46
m0a5r2dtoddj,2026,2,0:00,0,0,Phantom defensive rebound,Phantom,47,46
m0a5r2dtoddj,2026,2,0:00,0,0,End of 1st Half.,NA,47,46
m0a5r2dtoddj,2026,3,7:00,7,0,"Phantom lineup change (Aliyah Boston, Kelsey Plum, Tiffany Hayes)",Phantom,47,46
m0a5r2dtoddj,2026,3,7:00,7,0,"Vinyl lineup change (Dearica Hamby, Courtney Williams, Rhyne Howard)",Vinyl,47,46
m0a5r2dtoddj,2026,3,7:00,7,0,Open inbound Phantom,Phantom,47,46
m0a5r2dtoddj,2026,3,6:46,6,46,Kelsey Plum makes two point turnaround fadeaway jump shot,Phantom,49,46
m0a5r2dtoddj,2026,3,6:32,6,32,Rhyne Howard misses two point finger roll layup,Vinyl,49,46
m0a5r2dtoddj,2026,3,6:30,6,30,Aliyah Boston defensive rebound,Phantom,49,46
m0a5r2dtoddj,2026,3,6:24,6,24,Kelsey Plum makes two point turnaround fadeaway jump shot,Phantom,51,46
m0a5r2dtoddj,2026,3,6:11,6,11,Aliyah Boston blocks Dearica Hamby's two point layup,Vinyl,51,46
m0a5r2dtoddj,2026,3,6:09,6,9,Aliyah Boston defensive rebound,Phantom,51,46
m0a5r2dtoddj,2026,3,5:57,5,57,Tiffany Hayes makes two point fadeaway jump shot,Phantom,53,46
m0a5r2dtoddj,2026,3,5:57,5,57,Dearica Hamby shooting foul (Tiffany Hayes draws the foul),Vinyl,53,46
m0a5r2dtoddj,2026,3,5:57,5,57,Tiffany Hayes makes one point free throw,Phantom,54,46
m0a5r2dtoddj,2026,3,5:43,5,43,Courtney Williams misses two point pullup jump shot,Vinyl,54,46
m0a5r2dtoddj,2026,3,5:41,5,41,Aliyah Boston defensive rebound,Phantom,54,46
m0a5r2dtoddj,2026,3,5:32,5,32,Aliyah Boston makes two point cutting layup (Kelsey Plum assists),Phantom,56,46
m0a5r2dtoddj,2026,3,5:30,5,30,Vinyl 30 second timeout,Vinyl,56,46
m0a5r2dtoddj,2026,3,5:13,5,13,Rhyne Howard makes two point reverse layup,Vinyl,56,48
m0a5r2dtoddj,2026,3,4:58,4,58,Kelsey Plum misses two point finger roll layup,Phantom,56,48
m0a5r2dtoddj,2026,3,4:56,4,56,Dearica Hamby defensive rebound,Vinyl,56,48
m0a5r2dtoddj,2026,3,4:53,4,53,Aliyah Boston shooting foul (Dearica Hamby draws the foul),Phantom,56,48
m0a5r2dtoddj,2026,3,4:53,4,53,Dearica Hamby makes two point free throw,Vinyl,56,50
m0a5r2dtoddj,2026,3,4:42,4,42,Aliyah Boston makes two point layup (Tiffany Hayes assists),Phantom,58,50
m0a5r2dtoddj,2026,3,4:33,4,33,Rhyne Howard misses two point turnaround fadeaway jump shot,Vinyl,58,50
m0a5r2dtoddj,2026,3,4:31,4,31,Aliyah Boston defensive rebound,Phantom,58,50
m0a5r2dtoddj,2026,3,4:23,4,23,Kelsey Plum misses two point pullup jump shot,Phantom,58,50
m0a5r2dtoddj,2026,3,4:21,4,21,Aliyah Boston offensive rebound,Phantom,58,50
m0a5r2dtoddj,2026,3,4:20,4,20,Kelsey Plum misses two point jump shot,Phantom,58,50
m0a5r2dtoddj,2026,3,4:18,4,18,Courtney Williams defensive rebound,Vinyl,58,50
m0a5r2dtoddj,2026,3,4:10,4,10,Dearica Hamby misses three point jump shot,Vinyl,58,50
m0a5r2dtoddj,2026,3,4:08,4,8,Kelsey Plum defensive rebound,Phantom,58,50
m0a5r2dtoddj,2026,3,4:04,4,4,Dearica Hamby personal foul (Kelsey Plum draws the foul),Vinyl,58,50
m0a5r2dtoddj,2026,3,4:04,4,4,"Vinyl lineup change (Brittney Griner, Courtney Williams, Rhyne Howard)",Vinyl,58,50
m0a5r2dtoddj,2026,3,4:04,4,4,"Phantom lineup change (Natasha Cloud, Kelsey Plum, Kiki Iriafen)",Phantom,58,50
m0a5r2dtoddj,2026,3,3:55,3,55,Kiki Iriafen misses two point jump shot,Phantom,58,50
m0a5r2dtoddj,2026,3,3:53,3,53,Kiki Iriafen offensive rebound,Phantom,58,50
m0a5r2dtoddj,2026,3,3:49,3,49,Brittney Griner blocks Kiki Iriafen's two point layup,Phantom,58,50
m0a5r2dtoddj,2026,3,3:47,3,47,Kiki Iriafen offensive rebound,Phantom,58,50
m0a5r2dtoddj,2026,3,3:43,3,43,Natasha Cloud makes two point driving layup,Phantom,60,50
m0a5r2dtoddj,2026,3,3:33,3,33,Rhyne Howard makes two point jump shot (Courtney Williams assists),Vinyl,60,52
m0a5r2dtoddj,2026,3,3:21,3,21,Kelsey Plum misses three point stepback jump shot,Phantom,60,52
m0a5r2dtoddj,2026,3,3:18,3,18,Vinyl defensive rebound,Vinyl,60,52
m0a5r2dtoddj,2026,3,3:18,3,18,TV timeout,NA,60,52
m0a5r2dtoddj,2026,3,3:18,3,18,"Vinyl lineup change (Erica Wheeler, Brittney Griner, Rhyne Howard)",Vinyl,60,52
m0a5r2dtoddj,2026,3,2:59,2,59,Brittney Griner makes two point turnaround jump shot,Vinyl,60,54
m0a5r2dtoddj,2026,3,2:36,2,36,Phantom turnover (shot clock violation),Phantom,60,54
m0a5r2dtoddj,2026,3,2:28,2,28,Rhyne Howard makes three point jump shot (Erica Wheeler assists),Vinyl,60,57
m0a5r2dtoddj,2026,3,2:09,2,9,Kiki Iriafen misses two point finger roll layup,Phantom,60,57
m0a5r2dtoddj,2026,3,2:07,2,7,Brittney Griner defensive rebound,Vinyl,60,57
m0a5r2dtoddj,2026,3,2:03,2,3,Erica Wheeler misses three point pullup jump shot,Vinyl,60,57
m0a5r2dtoddj,2026,3,2:00,2,0,Phantom defensive rebound,Phantom,60,57
m0a5r2dtoddj,2026,3,2:00,2,0,"Phantom lineup change (Tiffany Hayes, Natasha Cloud, Aliyah Boston)",Phantom,60,57
m0a5r2dtoddj,2026,3,1:48,1,48,Tiffany Hayes misses two point floating jump shot,Phantom,60,57
m0a5r2dtoddj,2026,3,1:47,1,47,Phantom offensive rebound,Phantom,60,57
m0a5r2dtoddj,2026,3,1:47,1,47,Brittney Griner personal foul (Aliyah Boston draws the foul),Vinyl,60,57
m0a5r2dtoddj,2026,3,1:41,1,41,Tiffany Hayes misses three point jump shot,Phantom,60,57
m0a5r2dtoddj,2026,3,1:39,1,39,Brittney Griner defensive rebound,Vinyl,60,57
m0a5r2dtoddj,2026,3,1:28,1,28,Brittney Griner misses two point alley-oop layup,Vinyl,60,57
m0a5r2dtoddj,2026,3,1:26,1,26,Aliyah Boston defensive rebound,Phantom,60,57
m0a5r2dtoddj,2026,3,1:20,1,20,Aliyah Boston misses three point jump shot,Phantom,60,57
m0a5r2dtoddj,2026,3,1:18,1,18,Erica Wheeler defensive rebound,Vinyl,60,57
m0a5r2dtoddj,2026,3,1:09,1,9,Rhyne Howard turnover (bad pass),Vinyl,60,57
m0a5r2dtoddj,2026,3,0:59,0,59,Natasha Cloud misses three point stepback jump shot,Phantom,60,57
m0a5r2dtoddj,2026,3,0:58,0,58,Aliyah Boston offensive rebound,Phantom,60,57
m0a5r2dtoddj,2026,3,0:52,0,52,Tiffany Hayes misses three point jump shot,Phantom,60,57
m0a5r2dtoddj,2026,3,0:50,0,50,Brittney Griner defensive rebound,Vinyl,60,57
m0a5r2dtoddj,2026,3,0:42,0,42,Tiffany Hayes shooting foul (Erica Wheeler draws the foul),Phantom,60,57
m0a5r2dtoddj,2026,3,0:42,0,42,Phantom 60 second timeout,Phantom,60,57
m0a5r2dtoddj,2026,3,0:42,0,42,Erica Wheeler makes two point free throw,Vinyl,60,59
m0a5r2dtoddj,2026,3,0:26,0,26,Aliyah Boston makes two point layup (Tiffany Hayes assists),Phantom,62,59
m0a5r2dtoddj,2026,3,0:19,0,19,Rhyne Howard misses two point finger roll layup,Vinyl,62,59
m0a5r2dtoddj,2026,3,0:16,0,16,Vinyl offensive rebound,Vinyl,62,59
m0a5r2dtoddj,2026,3,0:15,0,15,Brittney Griner personal foul (Aliyah Boston draws the foul),Vinyl,62,59
m0a5r2dtoddj,2026,3,0:15,0,15,Aliyah Boston personal foul (Brittney Griner draws the foul),Phantom,62,59
m0a5r2dtoddj,2026,3,0:08,0,8,Erica Wheeler misses two point driving finger roll layup,Vinyl,62,59
m0a5r2dtoddj,2026,3,0:06,0,6,Erica Wheeler offensive rebound,Vinyl,62,59
m0a5r2dtoddj,2026,3,0:06,0,6,Brittney Griner flagrant 1 (Aliyah Boston draws the foul),Vinyl,62,59
m0a5r2dtoddj,2026,3,0:06,0,6,Brittney Griner turnover (offensive foul),Vinyl,62,59
m0a5r2dtoddj,2026,3,0:06,0,6,Instant replay (request: changed),NA,62,59
m0a5r2dtoddj,2026,3,0:06,0,6,Aliyah Boston makes two point free throw,Phantom,64,59
m0a5r2dtoddj,2026,3,0:01,0,1,Natasha Cloud makes two point driving finger roll layup,Phantom,66,59
m0a5r2dtoddj,2026,3,0:00,0,0,End of 3rd Quarter.,NA,66,59
m0a5r2dtoddj,2026,4,+0:00,NA,0,"Vinyl lineup change (Erica Wheeler, Dearica Hamby, Rhyne Howard)",Vinyl,66,59
m0a5r2dtoddj,2026,4,+0:00,NA,0,Open inbound Vinyl,Vinyl,66,59
m0a5r2dtoddj,2026,4,+0:13,NA,13,Erica Wheeler misses two point running finger roll layup,Vinyl,66,59
m0a5r2dtoddj,2026,4,+0:15,NA,15,Aliyah Boston defensive rebound,Phantom,66,59
m0a5r2dtoddj,2026,4,+0:26,NA,26,Aliyah Boston turnover (bad pass),Phantom,66,59
m0a5r2dtoddj,2026,4,+0:33,NA,33,Tiffany Hayes personal foul (Rhyne Howard draws the foul),Phantom,66,59
m0a5r2dtoddj,2026,4,+0:40,NA,40,Rhyne Howard misses three point jump shot,Vinyl,66,59
m0a5r2dtoddj,2026,4,+0:42,NA,42,Natasha Cloud defensive rebound,Phantom,66,59
m0a5r2dtoddj,2026,4,+0:51,NA,51,Aliyah Boston misses two point cutting layup,Phantom,66,59
m0a5r2dtoddj,2026,4,+0:53,NA,53,Rhyne Howard defensive rebound,Vinyl,66,59
m0a5r2dtoddj,2026,4,+0:58,NA,58,Dearica Hamby makes two point layup (Rhyne Howard assists),Vinyl,66,61
m0a5r2dtoddj,2026,4,+1:12,NA,12,Rhyne Howard personal foul (Tiffany Hayes draws the foul),Vinyl,66,61
m0a5r2dtoddj,2026,4,+1:12,NA,12,"Phantom lineup change (Aliyah Boston, Natasha Cloud, Kelsey Plum)",Phantom,66,61
m0a5r2dtoddj,2026,4,+1:19,NA,19,Rhyne Howard shooting foul (Aliyah Boston draws the foul),Vinyl,66,61
m0a5r2dtoddj,2026,4,+1:19,NA,19,Aliyah Boston makes two point free throw,Phantom,68,61
m0a5r2dtoddj,2026,4,+1:35,NA,35,Aliyah Boston personal foul (Dearica Hamby draws the foul),Phantom,68,61
m0a5r2dtoddj,2026,4,+1:37,NA,37,Erica Wheeler turnover (lost ball),Vinyl,68,61
m0a5r2dtoddj,2026,4,+1:47,NA,47,Aliyah Boston misses three point jump shot,Phantom,68,61
m0a5r2dtoddj,2026,4,+1:49,NA,49,Dearica Hamby defensive rebound,Vinyl,68,61
m0a5r2dtoddj,2026,4,+1:55,NA,55,Aliyah Boston shooting foul (Dearica Hamby draws the foul),Phantom,68,61
m0a5r2dtoddj,2026,4,+1:55,NA,55,Instant replay (challenge: stands),Phantom,68,61
m0a5r2dtoddj,2026,4,+1:55,NA,55,Phantom challenge timeout,Phantom,68,61
m0a5r2dtoddj,2026,4,+1:55,NA,55,"Phantom lineup change (Kiki Iriafen, Kelsey Plum, Natasha Cloud)",Phantom,68,61
m0a5r2dtoddj,2026,4,+1:55,NA,55,Dearica Hamby makes two point free throw,Vinyl,68,63
m0a5r2dtoddj,2026,4,+2:07,NA,7,Natasha Cloud makes two point pullup jump shot,Phantom,70,63
m0a5r2dtoddj,2026,4,+2:16,NA,16,Dearica Hamby makes two point finger roll layup (Rhyne Howard assists),Vinyl,70,65
m0a5r2dtoddj,2026,4,+2:28,NA,28,Kelsey Plum misses three point stepback jump shot,Phantom,70,65
m0a5r2dtoddj,2026,4,+2:30,NA,30,Kiki Iriafen offensive rebound,Phantom,70,65
m0a5r2dtoddj,2026,4,+2:36,NA,36,Kiki Iriafen makes two point layup (Natasha Cloud assists),Phantom,72,65
m0a5r2dtoddj,2026,4,+2:47,NA,47,Rhyne Howard misses two point floating jump shot,Vinyl,72,65
m0a5r2dtoddj,2026,4,+2:49,NA,49,Kiki Iriafen defensive rebound,Phantom,72,65
m0a5r2dtoddj,2026,4,+2:50,NA,50,Dearica Hamby personal foul (Kiki Iriafen draws the foul),Vinyl,72,65
m0a5r2dtoddj,2026,4,+2:50,NA,50,Instant replay (challenge: stands),Vinyl,72,65
m0a5r2dtoddj,2026,4,+3:02,NA,2,Kiki Iriafen makes two point driving layup,Phantom,74,65
m0a5r2dtoddj,2026,4,+3:18,NA,18,Natasha Cloud personal foul (Rhyne Howard draws the foul),Phantom,74,65
m0a5r2dtoddj,2026,4,+3:28,NA,28,Rhyne Howard misses two point layup,Vinyl,74,65
m0a5r2dtoddj,2026,4,+3:30,NA,30,Kiki Iriafen defensive rebound,Phantom,74,65
m0a5r2dtoddj,2026,4,+3:46,NA,46,Kelsey Plum misses three point jump shot,Phantom,74,65
m0a5r2dtoddj,2026,4,+3:48,NA,48,Dearica Hamby defensive rebound,Vinyl,74,65
m0a5r2dtoddj,2026,4,+3:54,NA,54,Kiki Iriafen shooting foul (Dearica Hamby draws the foul),Phantom,74,65
m0a5r2dtoddj,2026,4,+3:54,NA,54,Dearica Hamby makes two point free throw,Vinyl,74,67
m0a5r2dtoddj,2026,4,+4:03,NA,3,Natasha Cloud misses three point stepback jump shot,Phantom,74,67
m0a5r2dtoddj,2026,4,+4:05,NA,5,Dearica Hamby defensive rebound,Vinyl,74,67
m0a5r2dtoddj,2026,4,+4:11,NA,11,Dearica Hamby makes two point cutting layup (Erica Wheeler assists),Vinyl,74,69
m0a5r2dtoddj,2026,4,+4:23,NA,23,Kelsey Plum makes two point running finger roll layup,Phantom,76,69
m0a5r2dtoddj,2026,4,+4:36,NA,36,Rhyne Howard misses two point stepback jump shot,Vinyl,76,69
m0a5r2dtoddj,2026,4,+4:38,NA,38,Natasha Cloud defensive rebound,Phantom,76,69
m0a5r2dtoddj,2026,4,+4:49,NA,49,Kiki Iriafen makes two point jump shot (Natasha Cloud assists),Phantom,78,69
m0a5r2dtoddj,2026,4,+4:50,NA,50,End of 4th Quarter.,NA,78,69
